customer_id,address,postcode,state,country,property_valuation,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,transaction_id,product_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,customer_type,birth_year,age,month,weekday,transaction_year
424.0,3 Annamark Avenue,3150,VIC,Australia,11.0,Dennie,Eunson,Male,77,1978-01-25,Research Nurse,Health,High Net Worth,N,No,9.0,2969.0,45.0,2017-02-08,True,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258.0,old,1978,42,February,Wednesday,2017
424.0,3 Annamark Avenue,3150,VIC,Australia,11.0,Dennie,Eunson,Male,77,1978-01-25,Research Nurse,Health,High Net Worth,N,No,9.0,4217.0,1.0,2017-01-09,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859.0,old,1978,42,January,Monday,2017
424.0,3 Annamark Avenue,3150,VIC,Australia,11.0,Dennie,Eunson,Male,77,1978-01-25,Research Nurse,Health,High Net Worth,N,No,9.0,7897.0,93.0,2017-10-17,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750.0,old,1978,42,October,Tuesday,2017
424.0,3 Annamark Avenue,3150,VIC,Australia,11.0,Dennie,Eunson,Male,77,1978-01-25,Research Nurse,Health,High Net Worth,N,No,9.0,11667.0,32.0,2017-09-11,True,Cancelled,Giant Bicycles,Standard,high,medium,1179.0,$707.40,35667.0,old,1978,42,September,Monday,2017
424.0,3 Annamark Avenue,3150,VIC,Australia,11.0,Dennie,Eunson,Male,77,1978-01-25,Research Nurse,Health,High Net Worth,N,No,9.0,12346.0,4.0,2017-07-09,True,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146.0,old,1978,42,July,Sunday,2017
424.0,3 Annamark Avenue,3150,VIC,Australia,11.0,Dennie,Eunson,Male,77,1978-01-25,Research Nurse,Health,High Net Worth,N,No,9.0,18215.0,28.0,2017-01-04,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649.0,old,1978,42,January,Wednesday,2017
424.0,3 Annamark Avenue,3150,VIC,Australia,11.0,Dennie,Eunson,Male,77,1978-01-25,Research Nurse,Health,High Net Worth,N,No,9.0,19129.0,0.0,2017-02-03,True,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0,old,1978,42,February,Friday,2017
425.0,311 Dapin Point,2549,NSW,Australia,3.0,Michaeline,Bordman,Female,60,1953-11-19,Sales Representative,Retail,Mass Customer,N,Yes,20.0,6035.0,85.0,2017-12-05,True,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,36145.0,old,1953,67,December,Tuesday,2017
425.0,311 Dapin Point,2549,NSW,Australia,3.0,Michaeline,Bordman,Female,60,1953-11-19,Sales Representative,Retail,Mass Customer,N,Yes,20.0,11118.0,68.0,2017-01-12,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410.0,old,1953,67,January,Thursday,2017
425.0,311 Dapin Point,2549,NSW,Australia,3.0,Michaeline,Bordman,Female,60,1953-11-19,Sales Representative,Retail,Mass Customer,N,Yes,20.0,11777.0,39.0,2017-04-30,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,35560.0,old,1953,67,April,Sunday,2017
425.0,311 Dapin Point,2549,NSW,Australia,3.0,Michaeline,Bordman,Female,60,1953-11-19,Sales Representative,Retail,Mass Customer,N,Yes,20.0,12580.0,26.0,2017-06-17,True,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33455.0,old,1953,67,June,Saturday,2017
425.0,311 Dapin Point,2549,NSW,Australia,3.0,Michaeline,Bordman,Female,60,1953-11-19,Sales Representative,Retail,Mass Customer,N,Yes,20.0,13495.0,43.0,2017-01-24,False,Approved,Solex,Standard,medium,medium,1151.96,$649.49,41009.0,old,1953,67,January,Tuesday,2017
425.0,311 Dapin Point,2549,NSW,Australia,3.0,Michaeline,Bordman,Female,60,1953-11-19,Sales Representative,Retail,Mass Customer,N,Yes,20.0,19838.0,39.0,2017-04-25,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,39427.0,old,1953,67,April,Tuesday,2017
425.0,311 Dapin Point,2549,NSW,Australia,3.0,Michaeline,Bordman,Female,60,1953-11-19,Sales Representative,Retail,Mass Customer,N,Yes,20.0,19991.0,78.0,2017-01-26,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,42218.0,old,1953,67,January,Thursday,2017
426.0,15082 Crest Line Plaza,3040,VIC,Australia,8.0,Emlyn,Anstice,Female,10,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8.0,4556.0,88.0,2017-08-23,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145.0,old,1972,48,August,Wednesday,2017
426.0,15082 Crest Line Plaza,3040,VIC,Australia,8.0,Emlyn,Anstice,Female,10,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8.0,4747.0,7.0,2017-05-15,False,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258.0,old,1972,48,May,Monday,2017
426.0,15082 Crest Line Plaza,3040,VIC,Australia,8.0,Emlyn,Anstice,Female,10,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8.0,9943.0,74.0,2017-11-01,True,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668.0,old,1972,48,November,Wednesday,2017
426.0,15082 Crest Line Plaza,3040,VIC,Australia,8.0,Emlyn,Anstice,Female,10,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8.0,10560.0,98.0,2017-03-19,False,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0,old,1972,48,March,Sunday,2017
426.0,15082 Crest Line Plaza,3040,VIC,Australia,8.0,Emlyn,Anstice,Female,10,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8.0,12123.0,83.0,2017-02-16,True,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533.0,old,1972,48,February,Thursday,2017
426.0,15082 Crest Line Plaza,3040,VIC,Australia,8.0,Emlyn,Anstice,Female,10,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8.0,12283.0,43.0,2017-02-09,True,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498.0,old,1972,48,February,Thursday,2017
426.0,15082 Crest Line Plaza,3040,VIC,Australia,8.0,Emlyn,Anstice,Female,10,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8.0,13692.0,67.0,2017-09-29,False,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647.0,old,1972,48,September,Friday,2017
426.0,15082 Crest Line Plaza,3040,VIC,Australia,8.0,Emlyn,Anstice,Female,10,1972-06-02,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8.0,19239.0,21.0,2017-06-01,True,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160.0,old,1972,48,June,Thursday,2017
427.0,1 Carey Pass,2065,NSW,Australia,11.0,Giusto,Torbett,Male,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0,39.0,12.0,2017-09-12,False,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38693.0,old,1996,24,September,Tuesday,2017
427.0,1 Carey Pass,2065,NSW,Australia,11.0,Giusto,Torbett,Male,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0,3305.0,46.0,2017-07-06,True,Approved,Solex,Standard,low,medium,1289.85,$74.51,37220.0,old,1996,24,July,Thursday,2017
427.0,1 Carey Pass,2065,NSW,Australia,11.0,Giusto,Torbett,Male,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0,4611.0,92.0,2017-06-04,False,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",36833.0,old,1996,24,June,Sunday,2017
427.0,1 Carey Pass,2065,NSW,Australia,11.0,Giusto,Torbett,Male,77,1996-12-19,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2.0,6876.0,9.0,2017-04-04,False,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,38216.0,old,1996,24,April,Tuesday,2017
428.0,8 Moland Pass,2065,NSW,Australia,10.0,Freida,Everil,Female,0,1977-05-03,Structural Engineer,Health,High Net Worth,N,Yes,14.0,4153.0,0.0,2017-08-06,False,Approved,OHM Cycles,Road,high,large,12.01,$7.21,35160.0,old,1977,43,August,Sunday,2017
428.0,8 Moland Pass,2065,NSW,Australia,10.0,Freida,Everil,Female,0,1977-05-03,Structural Engineer,Health,High Net Worth,N,Yes,14.0,6466.0,10.0,2017-08-13,True,Approved,Solex,Standard,medium,medium,1945.43,$333.18,38193.0,old,1977,43,August,Sunday,2017
428.0,8 Moland Pass,2065,NSW,Australia,10.0,Freida,Everil,Female,0,1977-05-03,Structural Engineer,Health,High Net Worth,N,Yes,14.0,7540.0,28.0,2017-01-10,False,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",34586.0,old,1977,43,January,Tuesday,2017
428.0,8 Moland Pass,2065,NSW,Australia,10.0,Freida,Everil,Female,0,1977-05-03,Structural Engineer,Health,High Net Worth,N,Yes,14.0,8398.0,13.0,2017-07-11,False,Approved,Solex,Standard,medium,medium,1577.53,$826.51,39427.0,old,1977,43,July,Tuesday,2017
428.0,8 Moland Pass,2065,NSW,Australia,10.0,Freida,Everil,Female,0,1977-05-03,Structural Engineer,Health,High Net Worth,N,Yes,14.0,12539.0,35.0,2017-11-09,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,40784.0,old,1977,43,November,Thursday,2017
428.0,8 Moland Pass,2065,NSW,Australia,10.0,Freida,Everil,Female,0,1977-05-03,Structural Engineer,Health,High Net Worth,N,Yes,14.0,13132.0,99.0,2017-03-21,False,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",37220.0,old,1977,43,March,Tuesday,2017
428.0,8 Moland Pass,2065,NSW,Australia,10.0,Freida,Everil,Female,0,1977-05-03,Structural Engineer,Health,High Net Worth,N,Yes,14.0,14353.0,22.0,2017-08-31,False,Approved,Solex,Standard,medium,medium,575.27,$431.45,34115.0,old,1977,43,August,Thursday,2017
428.0,8 Moland Pass,2065,NSW,Australia,10.0,Freida,Everil,Female,0,1977-05-03,Structural Engineer,Health,High Net Worth,N,Yes,14.0,19877.0,0.0,2017-08-13,True,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245.0,old,1977,43,August,Sunday,2017
429.0,25386 Fallview Place,2340,NSW,Australia,3.0,Berny,Bold,Female,7,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,Yes,21.0,7155.0,40.0,2017-04-04,True,Cancelled,Trek Bicycles,Road,medium,large,1894.19,$598.76,42295.0,old,1978,42,April,Tuesday,2017
429.0,25386 Fallview Place,2340,NSW,Australia,3.0,Berny,Bold,Female,7,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,Yes,21.0,7626.0,0.0,2017-10-12,False,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105.0,old,1978,42,October,Thursday,2017
429.0,25386 Fallview Place,2340,NSW,Australia,3.0,Berny,Bold,Female,7,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,Yes,21.0,8412.0,88.0,2017-01-11,True,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",35160.0,old,1978,42,January,Wednesday,2017
429.0,25386 Fallview Place,2340,NSW,Australia,3.0,Berny,Bold,Female,7,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,Yes,21.0,10818.0,72.0,2017-10-02,False,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,40487.0,old,1978,42,October,Monday,2017
429.0,25386 Fallview Place,2340,NSW,Australia,3.0,Berny,Bold,Female,7,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,Yes,21.0,13080.0,35.0,2017-07-28,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245.0,old,1978,42,July,Friday,2017
429.0,25386 Fallview Place,2340,NSW,Australia,3.0,Berny,Bold,Female,7,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,Yes,21.0,16464.0,93.0,2017-01-24,False,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,35560.0,old,1978,42,January,Tuesday,2017
429.0,25386 Fallview Place,2340,NSW,Australia,3.0,Berny,Bold,Female,7,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,Yes,21.0,18261.0,0.0,2017-06-28,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,34527.0,old,1978,42,June,Wednesday,2017
429.0,25386 Fallview Place,2340,NSW,Australia,3.0,Berny,Bold,Female,7,1978-07-30,Community Outreach Specialist,IT,High Net Worth,N,Yes,21.0,19564.0,19.0,2017-12-12,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,37659.0,old,1978,42,December,Tuesday,2017
430.0,8078 Talisman Trail,4209,QLD,Australia,7.0,Janice,Himsworth,Female,46,1973-04-26,Paralegal,Financial Services,High Net Worth,N,Yes,11.0,2660.0,87.0,2017-04-01,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,38859.0,old,1973,47,April,Saturday,2017
430.0,8078 Talisman Trail,4209,QLD,Australia,7.0,Janice,Himsworth,Female,46,1973-04-26,Paralegal,Financial Services,High Net Worth,N,Yes,11.0,3207.0,23.0,2017-08-28,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,37626.0,old,1973,47,August,Monday,2017
430.0,8078 Talisman Trail,4209,QLD,Australia,7.0,Janice,Himsworth,Female,46,1973-04-26,Paralegal,Financial Services,High Net Worth,N,Yes,11.0,5066.0,54.0,2017-05-03,True,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,34996.0,old,1973,47,May,Wednesday,2017
430.0,8078 Talisman Trail,4209,QLD,Australia,7.0,Janice,Himsworth,Female,46,1973-04-26,Paralegal,Financial Services,High Net Worth,N,Yes,11.0,9377.0,23.0,2017-10-26,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,38482.0,old,1973,47,October,Thursday,2017
430.0,8078 Talisman Trail,4209,QLD,Australia,7.0,Janice,Himsworth,Female,46,1973-04-26,Paralegal,Financial Services,High Net Worth,N,Yes,11.0,19397.0,15.0,2017-06-25,False,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915.0,old,1973,47,June,Sunday,2017
430.0,8078 Talisman Trail,4209,QLD,Australia,7.0,Janice,Himsworth,Female,46,1973-04-26,Paralegal,Financial Services,High Net Worth,N,Yes,11.0,19602.0,0.0,2017-04-20,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710.0,old,1973,47,April,Thursday,2017
431.0,6920 Dwight Circle,4173,QLD,Australia,7.0,Gale,Done,Male,8,1956-03-26,Research Nurse,Health,Affluent Customer,N,Yes,18.0,8487.0,46.0,2017-08-14,False,Approved,Solex,Standard,low,medium,1289.85,$74.51,35470.0,old,1956,64,August,Monday,2017
432.0,9 Lukken Parkway,2065,NSW,Australia,10.0,Amby,Pentin,Male,83,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,6982.0,26.0,2017-04-18,True,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33888.0,old,1990,30,April,Tuesday,2017
432.0,9 Lukken Parkway,2065,NSW,Australia,10.0,Amby,Pentin,Male,83,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,9018.0,67.0,2017-05-15,True,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,40410.0,old,1990,30,May,Monday,2017
432.0,9 Lukken Parkway,2065,NSW,Australia,10.0,Amby,Pentin,Male,83,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,10005.0,99.0,2017-11-23,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556.0,old,1990,30,November,Thursday,2017
432.0,9 Lukken Parkway,2065,NSW,Australia,10.0,Amby,Pentin,Male,83,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,10945.0,44.0,2017-08-03,False,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,41848.0,old,1990,30,August,Thursday,2017
432.0,9 Lukken Parkway,2065,NSW,Australia,10.0,Amby,Pentin,Male,83,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,11481.0,89.0,2017-01-02,True,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,41434.0,old,1990,30,January,Monday,2017
432.0,9 Lukken Parkway,2065,NSW,Australia,10.0,Amby,Pentin,Male,83,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,18248.0,66.0,2017-12-09,False,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,34996.0,old,1990,30,December,Saturday,2017
432.0,9 Lukken Parkway,2065,NSW,Australia,10.0,Amby,Pentin,Male,83,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,18684.0,14.0,2017-02-07,False,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",40303.0,old,1990,30,February,Tuesday,2017
432.0,9 Lukken Parkway,2065,NSW,Australia,10.0,Amby,Pentin,Male,83,1990-02-12,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,19303.0,90.0,2017-11-12,False,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,41434.0,old,1990,30,November,Sunday,2017
433.0,09 Graceland Junction,3204,VIC,Australia,2.0,Reinhard,Jubert,Male,94,1964-03-12,Statistician II,Property,Affluent Customer,N,No,15.0,1644.0,11.0,2017-05-11,True,Cancelled,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298.0,old,1964,56,May,Thursday,2017
433.0,09 Graceland Junction,3204,VIC,Australia,2.0,Reinhard,Jubert,Male,94,1964-03-12,Statistician II,Property,Affluent Customer,N,No,15.0,7690.0,59.0,2017-12-06,False,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170.0,old,1964,56,December,Wednesday,2017
433.0,09 Graceland Junction,3204,VIC,Australia,2.0,Reinhard,Jubert,Male,94,1964-03-12,Statistician II,Property,Affluent Customer,N,No,15.0,7899.0,5.0,2017-07-03,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784.0,old,1964,56,July,Monday,2017
433.0,09 Graceland Junction,3204,VIC,Australia,2.0,Reinhard,Jubert,Male,94,1964-03-12,Statistician II,Property,Affluent Customer,N,No,15.0,10648.0,82.0,2017-08-08,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226.0,old,1964,56,August,Tuesday,2017
433.0,09 Graceland Junction,3204,VIC,Australia,2.0,Reinhard,Jubert,Male,94,1964-03-12,Statistician II,Property,Affluent Customer,N,No,15.0,10899.0,28.0,2017-03-16,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455.0,old,1964,56,March,Thursday,2017
433.0,09 Graceland Junction,3204,VIC,Australia,2.0,Reinhard,Jubert,Male,94,1964-03-12,Statistician II,Property,Affluent Customer,N,No,15.0,11548.0,13.0,2017-03-26,False,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560.0,old,1964,56,March,Sunday,2017
433.0,09 Graceland Junction,3204,VIC,Australia,2.0,Reinhard,Jubert,Male,94,1964-03-12,Statistician II,Property,Affluent Customer,N,No,15.0,17585.0,9.0,2017-12-15,True,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549.0,old,1964,56,December,Friday,2017
433.0,09 Graceland Junction,3204,VIC,Australia,2.0,Reinhard,Jubert,Male,94,1964-03-12,Statistician II,Property,Affluent Customer,N,No,15.0,17742.0,26.0,2017-02-19,True,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115.0,old,1964,56,February,Sunday,2017
433.0,09 Graceland Junction,3204,VIC,Australia,2.0,Reinhard,Jubert,Male,94,1964-03-12,Statistician II,Property,Affluent Customer,N,No,15.0,18040.0,59.0,2017-08-24,False,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170.0,old,1964,56,August,Thursday,2017
435.0,4284 Surrey Circle,2068,NSW,Australia,12.0,Jerome,Muggeridge,Male,5,1999-12-23,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1.0,3900.0,44.0,2017-09-07,False,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672.0,old,1999,21,September,Thursday,2017
435.0,4284 Surrey Circle,2068,NSW,Australia,12.0,Jerome,Muggeridge,Male,5,1999-12-23,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1.0,13030.0,44.0,2017-02-02,False,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672.0,old,1999,21,February,Thursday,2017
435.0,4284 Surrey Circle,2068,NSW,Australia,12.0,Jerome,Muggeridge,Male,5,1999-12-23,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1.0,15373.0,55.0,2017-07-02,False,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823.0,old,1999,21,July,Sunday,2017
435.0,4284 Surrey Circle,2068,NSW,Australia,12.0,Jerome,Muggeridge,Male,5,1999-12-23,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1.0,16139.0,86.0,2017-09-19,False,Approved,OHM Cycles,Standard,medium,medium,235.63,$125.07,38206.0,old,1999,21,September,Tuesday,2017
436.0,4 Almo Plaza,2085,NSW,Australia,10.0,Erwin,Pendre,Male,75,1957-12-24,Internal Auditor,IT,Mass Customer,N,No,18.0,5724.0,44.0,2017-09-24,False,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672.0,old,1957,63,September,Sunday,2017
436.0,4 Almo Plaza,2085,NSW,Australia,10.0,Erwin,Pendre,Male,75,1957-12-24,Internal Auditor,IT,Mass Customer,N,No,18.0,8953.0,29.0,2017-11-10,True,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696.0,old,1957,63,November,Friday,2017
436.0,4 Almo Plaza,2085,NSW,Australia,10.0,Erwin,Pendre,Male,75,1957-12-24,Internal Auditor,IT,Mass Customer,N,No,18.0,16584.0,59.0,2017-08-28,True,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170.0,old,1957,63,August,Monday,2017
437.0,91 Porter Pass,3064,VIC,Australia,7.0,Sayres,Duthie,Male,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0,710.0,5.0,2017-07-29,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,39298.0,old,1976,44,July,Saturday,2017
437.0,91 Porter Pass,3064,VIC,Australia,7.0,Sayres,Duthie,Male,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0,1024.0,25.0,2017-07-12,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,36334.0,old,1976,44,July,Wednesday,2017
437.0,91 Porter Pass,3064,VIC,Australia,7.0,Sayres,Duthie,Male,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0,1762.0,58.0,2017-10-15,True,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,36146.0,old,1976,44,October,Sunday,2017
437.0,91 Porter Pass,3064,VIC,Australia,7.0,Sayres,Duthie,Male,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0,8227.0,55.0,2017-08-16,False,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,36146.0,old,1976,44,August,Wednesday,2017
437.0,91 Porter Pass,3064,VIC,Australia,7.0,Sayres,Duthie,Male,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0,13427.0,27.0,2017-07-12,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,$388.72,34527.0,old,1976,44,July,Wednesday,2017
437.0,91 Porter Pass,3064,VIC,Australia,7.0,Sayres,Duthie,Male,24,1976-08-14,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17.0,17493.0,50.0,2017-11-12,True,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,33259.0,old,1976,44,November,Sunday,2017
438.0,007 Gerald Place,3074,VIC,Australia,4.0,Ebenezer,Bottelstone,Male,25,1989-08-17,Internal Auditor,Property,High Net Worth,N,Yes,13.0,2023.0,66.0,2017-11-03,True,Approved,Solex,Standard,medium,medium,1163.89,$589.27,40303.0,old,1989,31,November,Friday,2017
438.0,007 Gerald Place,3074,VIC,Australia,4.0,Ebenezer,Bottelstone,Male,25,1989-08-17,Internal Auditor,Property,High Net Worth,N,Yes,13.0,8096.0,99.0,2017-07-04,True,Approved,Trek Bicycles,Road,low,small,1720.7,"$1,531.42",41009.0,old,1989,31,July,Tuesday,2017
438.0,007 Gerald Place,3074,VIC,Australia,4.0,Ebenezer,Bottelstone,Male,25,1989-08-17,Internal Auditor,Property,High Net Worth,N,Yes,13.0,8401.0,63.0,2017-01-09,False,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,33552.0,old,1989,31,January,Monday,2017
438.0,007 Gerald Place,3074,VIC,Australia,4.0,Ebenezer,Bottelstone,Male,25,1989-08-17,Internal Auditor,Property,High Net Worth,N,Yes,13.0,9478.0,4.0,2017-10-23,False,Approved,Solex,Standard,medium,medium,1483.2,$99.59,41047.0,old,1989,31,October,Monday,2017
438.0,007 Gerald Place,3074,VIC,Australia,4.0,Ebenezer,Bottelstone,Male,25,1989-08-17,Internal Auditor,Property,High Net Worth,N,Yes,13.0,10554.0,35.0,2017-09-04,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,41245.0,old,1989,31,September,Monday,2017
438.0,007 Gerald Place,3074,VIC,Australia,4.0,Ebenezer,Bottelstone,Male,25,1989-08-17,Internal Auditor,Property,High Net Worth,N,Yes,13.0,11395.0,77.0,2017-11-09,True,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,41009.0,old,1989,31,November,Thursday,2017
438.0,007 Gerald Place,3074,VIC,Australia,4.0,Ebenezer,Bottelstone,Male,25,1989-08-17,Internal Auditor,Property,High Net Worth,N,Yes,13.0,11895.0,38.0,2017-07-11,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,38258.0,old,1989,31,July,Tuesday,2017
438.0,007 Gerald Place,3074,VIC,Australia,4.0,Ebenezer,Bottelstone,Male,25,1989-08-17,Internal Auditor,Property,High Net Worth,N,Yes,13.0,17910.0,81.0,2017-10-25,True,Approved,Solex,Standard,medium,medium,1151.96,$649.49,41064.0,old,1989,31,October,Wednesday,2017
440.0,1693 Artisan Hill,2259,NSW,Australia,6.0,Sheena,O'Duggan,Female,46,1977-12-16,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,10.0,2002.0,42.0,2017-11-30,False,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",39526.0,old,1977,43,November,Thursday,2017
440.0,1693 Artisan Hill,2259,NSW,Australia,6.0,Sheena,O'Duggan,Female,46,1977-12-16,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,10.0,3984.0,14.0,2017-11-15,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838.0,old,1977,43,November,Wednesday,2017
440.0,1693 Artisan Hill,2259,NSW,Australia,6.0,Sheena,O'Duggan,Female,46,1977-12-16,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,10.0,4647.0,85.0,2017-08-01,True,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218.0,old,1977,43,August,Tuesday,2017
