customer_id,address,postcode,state,country,property_valuation,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,transaction_id,product_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,customer_type,name
231.0,11667 Blackbird Street,2226,NSW,Australia,10,Basile,Winsor,Male,48,1995-08-05 00:00:00,Design Engineer,Financial Services,Mass Customer,N,Yes,3.0,14179.0,26.0,2017-01-25,False,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,39031.0,old,Basile Winsor
231.0,11667 Blackbird Street,2226,NSW,Australia,10,Basile,Winsor,Male,48,1995-08-05 00:00:00,Design Engineer,Financial Services,Mass Customer,N,Yes,3.0,19516.0,71.0,2017-02-12,False,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",37499.0,old,Basile Winsor
232.0,0 Sommers Circle,2145,NSW,Australia,9,Zaria,Koeppke,Female,94,1987-11-11 00:00:00,Professor,Retail,Mass Customer,N,No,12.0,3982.0,53.0,2017-01-23,True,Approved,OHM Cycles,Standard,medium,medium,795.34,$101.58,35470.0,old,Zaria Koeppke
232.0,0 Sommers Circle,2145,NSW,Australia,9,Zaria,Koeppke,Female,94,1987-11-11 00:00:00,Professor,Retail,Mass Customer,N,No,12.0,4375.0,7.0,2017-01-02,False,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258.0,old,Zaria Koeppke
232.0,0 Sommers Circle,2145,NSW,Australia,9,Zaria,Koeppke,Female,94,1987-11-11 00:00:00,Professor,Retail,Mass Customer,N,No,12.0,6078.0,22.0,2017-03-04,True,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0,old,Zaria Koeppke
232.0,0 Sommers Circle,2145,NSW,Australia,9,Zaria,Koeppke,Female,94,1987-11-11 00:00:00,Professor,Retail,Mass Customer,N,No,12.0,8709.0,73.0,2017-08-08,True,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499.0,old,Zaria Koeppke
232.0,0 Sommers Circle,2145,NSW,Australia,9,Zaria,Koeppke,Female,94,1987-11-11 00:00:00,Professor,Retail,Mass Customer,N,No,12.0,14876.0,84.0,2017-07-19,True,Approved,Trek Bicycles,Road,medium,medium,290.62,$215.14,38339.0,old,Zaria Koeppke
232.0,0 Sommers Circle,2145,NSW,Australia,9,Zaria,Koeppke,Female,94,1987-11-11 00:00:00,Professor,Retail,Mass Customer,N,No,12.0,15996.0,22.0,2017-08-11,False,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165.0,old,Zaria Koeppke
233.0,2 Northridge Street,2508,NSW,Australia,10,Art,Barwell,Male,34,1986-08-08 00:00:00,Environmental Tech,Property,Mass Customer,N,No,13.0,958.0,15.0,2017-12-13,True,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693.0,old,Art Barwell
233.0,2 Northridge Street,2508,NSW,Australia,10,Art,Barwell,Male,34,1986-08-08 00:00:00,Environmental Tech,Property,Mass Customer,N,No,13.0,1013.0,64.0,2017-05-29,True,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047.0,old,Art Barwell
233.0,2 Northridge Street,2508,NSW,Australia,10,Art,Barwell,Male,34,1986-08-08 00:00:00,Environmental Tech,Property,Mass Customer,N,No,13.0,5096.0,40.0,2017-02-08,False,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750.0,old,Art Barwell
233.0,2 Northridge Street,2508,NSW,Australia,10,Art,Barwell,Male,34,1986-08-08 00:00:00,Environmental Tech,Property,Mass Customer,N,No,13.0,6385.0,70.0,2017-09-01,True,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42105.0,old,Art Barwell
233.0,2 Northridge Street,2508,NSW,Australia,10,Art,Barwell,Male,34,1986-08-08 00:00:00,Environmental Tech,Property,Mass Customer,N,No,13.0,13005.0,98.0,2017-05-15,True,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0,old,Art Barwell
233.0,2 Northridge Street,2508,NSW,Australia,10,Art,Barwell,Male,34,1986-08-08 00:00:00,Environmental Tech,Property,Mass Customer,N,No,13.0,13155.0,62.0,2017-07-25,False,Approved,Solex,Standard,medium,medium,478.16,$298.72,34143.0,old,Art Barwell
234.0,816 Spohn Center,2036,NSW,Australia,10,Mead,Alpes,Female,71,1969-08-12 00:00:00,Chief Design Engineer,Retail,High Net Worth,N,No,12.0,452.0,80.0,2017-03-20,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047.0,old,Mead Alpes
234.0,816 Spohn Center,2036,NSW,Australia,10,Mead,Alpes,Female,71,1969-08-12 00:00:00,Chief Design Engineer,Retail,High Net Worth,N,No,12.0,3460.0,64.0,2017-01-01,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"$1,759.85",40779.0,old,Mead Alpes
234.0,816 Spohn Center,2036,NSW,Australia,10,Mead,Alpes,Female,71,1969-08-12 00:00:00,Chief Design Engineer,Retail,High Net Worth,N,No,12.0,9150.0,93.0,2017-08-03,True,Approved,OHM Cycles,Standard,high,medium,1458.17,$874.90,38750.0,old,Mead Alpes
234.0,816 Spohn Center,2036,NSW,Australia,10,Mead,Alpes,Female,71,1969-08-12 00:00:00,Chief Design Engineer,Retail,High Net Worth,N,No,12.0,10386.0,0.0,2017-07-09,False,Approved,OHM Cycles,Standard,low,medium,71.16,$56.93,42172.0,old,Mead Alpes
234.0,816 Spohn Center,2036,NSW,Australia,10,Mead,Alpes,Female,71,1969-08-12 00:00:00,Chief Design Engineer,Retail,High Net Worth,N,No,12.0,12305.0,15.0,2017-09-20,False,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915.0,old,Mead Alpes
234.0,816 Spohn Center,2036,NSW,Australia,10,Mead,Alpes,Female,71,1969-08-12 00:00:00,Chief Design Engineer,Retail,High Net Worth,N,No,12.0,12880.0,35.0,2017-08-08,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,42688.0,old,Mead Alpes
234.0,816 Spohn Center,2036,NSW,Australia,10,Mead,Alpes,Female,71,1969-08-12 00:00:00,Chief Design Engineer,Retail,High Net Worth,N,No,12.0,13130.0,0.0,2017-12-19,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031.0,old,Mead Alpes
234.0,816 Spohn Center,2036,NSW,Australia,10,Mead,Alpes,Female,71,1969-08-12 00:00:00,Chief Design Engineer,Retail,High Net Worth,N,No,12.0,13779.0,1.0,2017-01-31,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859.0,old,Mead Alpes
234.0,816 Spohn Center,2036,NSW,Australia,10,Mead,Alpes,Female,71,1969-08-12 00:00:00,Chief Design Engineer,Retail,High Net Worth,N,No,12.0,18301.0,15.0,2017-12-04,True,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915.0,old,Mead Alpes
235.0,98 Service Court,2018,NSW,Australia,8,Leona,Phateplace,Female,30,1976-12-26 00:00:00,Social Worker,Health,Mass Customer,N,No,15.0,1060.0,34.0,2017-06-07,False,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698.0,old,Leona Phateplace
235.0,98 Service Court,2018,NSW,Australia,8,Leona,Phateplace,Female,30,1976-12-26 00:00:00,Social Worker,Health,Mass Customer,N,No,15.0,2769.0,9.0,2017-10-10,False,Approved,OHM Cycles,Road,medium,medium,742.54,$667.40,33549.0,old,Leona Phateplace
235.0,98 Service Court,2018,NSW,Australia,8,Leona,Phateplace,Female,30,1976-12-26 00:00:00,Social Worker,Health,Mass Customer,N,No,15.0,3494.0,49.0,2017-10-07,False,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064.0,old,Leona Phateplace
235.0,98 Service Court,2018,NSW,Australia,8,Leona,Phateplace,Female,30,1976-12-26 00:00:00,Social Worker,Health,Mass Customer,N,No,15.0,8245.0,5.0,2017-07-07,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784.0,old,Leona Phateplace
235.0,98 Service Court,2018,NSW,Australia,8,Leona,Phateplace,Female,30,1976-12-26 00:00:00,Social Worker,Health,Mass Customer,N,No,15.0,8327.0,98.0,2017-06-12,False,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002.0,old,Leona Phateplace
235.0,98 Service Court,2018,NSW,Australia,8,Leona,Phateplace,Female,30,1976-12-26 00:00:00,Social Worker,Health,Mass Customer,N,No,15.0,9125.0,15.0,2017-12-28,False,Approved,Norco Bicycles,Standard,low,medium,958.74,$748.90,38693.0,old,Leona Phateplace
235.0,98 Service Court,2018,NSW,Australia,8,Leona,Phateplace,Female,30,1976-12-26 00:00:00,Social Worker,Health,Mass Customer,N,No,15.0,9203.0,49.0,2017-06-18,True,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064.0,old,Leona Phateplace
235.0,98 Service Court,2018,NSW,Australia,8,Leona,Phateplace,Female,30,1976-12-26 00:00:00,Social Worker,Health,Mass Customer,N,No,15.0,10037.0,57.0,2017-07-27,False,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259.0,old,Leona Phateplace
235.0,98 Service Court,2018,NSW,Australia,8,Leona,Phateplace,Female,30,1976-12-26 00:00:00,Social Worker,Health,Mass Customer,N,No,15.0,14703.0,65.0,2017-01-07,True,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145.0,old,Leona Phateplace
235.0,98 Service Court,2018,NSW,Australia,8,Leona,Phateplace,Female,30,1976-12-26 00:00:00,Social Worker,Health,Mass Customer,N,No,15.0,15378.0,58.0,2017-09-01,True,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295.0,old,Leona Phateplace
235.0,98 Service Court,2018,NSW,Australia,8,Leona,Phateplace,Female,30,1976-12-26 00:00:00,Social Worker,Health,Mass Customer,N,No,15.0,19258.0,29.0,2017-01-24,True,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696.0,old,Leona Phateplace
236.0,6 Morning Park,3666,VIC,Australia,2,Tybalt,Gillingwater,Male,79,1954-10-30 00:00:00,Research Nurse,Health,Affluent Customer,N,No,14.0,7725.0,49.0,2017-02-11,True,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064.0,old,Tybalt Gillingwater
236.0,6 Morning Park,3666,VIC,Australia,2,Tybalt,Gillingwater,Male,79,1954-10-30 00:00:00,Research Nurse,Health,Affluent Customer,N,No,14.0,13855.0,11.0,2017-08-18,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298.0,old,Tybalt Gillingwater
236.0,6 Morning Park,3666,VIC,Australia,2,Tybalt,Gillingwater,Male,79,1954-10-30 00:00:00,Research Nurse,Health,Affluent Customer,N,No,14.0,16058.0,68.0,2017-04-15,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410.0,old,Tybalt Gillingwater
236.0,6 Morning Park,3666,VIC,Australia,2,Tybalt,Gillingwater,Male,79,1954-10-30 00:00:00,Research Nurse,Health,Affluent Customer,N,No,14.0,17755.0,42.0,2017-12-24,True,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",39526.0,old,Tybalt Gillingwater
237.0,4263 Hanson Place,2021,NSW,Australia,11,Reginald,Dartan,Male,18,1974-03-07 00:00:00,Account Coordinator,Property,High Net Worth,N,Yes,11.0,9599.0,0.0,2017-03-16,False,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,41701.0,old,Reginald Dartan
237.0,4263 Hanson Place,2021,NSW,Australia,11,Reginald,Dartan,Male,18,1974-03-07 00:00:00,Account Coordinator,Property,High Net Worth,N,Yes,11.0,9890.0,0.0,2017-02-22,True,Approved,OHM Cycles,Standard,high,medium,227.88,$136.73,38258.0,old,Reginald Dartan
237.0,4263 Hanson Place,2021,NSW,Australia,11,Reginald,Dartan,Male,18,1974-03-07 00:00:00,Account Coordinator,Property,High Net Worth,N,Yes,11.0,11905.0,23.0,2017-12-04,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36833.0,old,Reginald Dartan
237.0,4263 Hanson Place,2021,NSW,Australia,11,Reginald,Dartan,Male,18,1974-03-07 00:00:00,Account Coordinator,Property,High Net Worth,N,Yes,11.0,13139.0,2.0,2017-02-26,True,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,38647.0,old,Reginald Dartan
237.0,4263 Hanson Place,2021,NSW,Australia,11,Reginald,Dartan,Male,18,1974-03-07 00:00:00,Account Coordinator,Property,High Net Worth,N,Yes,11.0,13485.0,40.0,2017-02-28,True,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,34170.0,old,Reginald Dartan
237.0,4263 Hanson Place,2021,NSW,Australia,11,Reginald,Dartan,Male,18,1974-03-07 00:00:00,Account Coordinator,Property,High Net Worth,N,Yes,11.0,16219.0,67.0,2017-01-30,True,Approved,Solex,Standard,medium,large,1071.23,$380.74,34115.0,old,Reginald Dartan
237.0,4263 Hanson Place,2021,NSW,Australia,11,Reginald,Dartan,Male,18,1974-03-07 00:00:00,Account Coordinator,Property,High Net Worth,N,Yes,11.0,17110.0,35.0,2017-04-16,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,38258.0,old,Reginald Dartan
237.0,4263 Hanson Place,2021,NSW,Australia,11,Reginald,Dartan,Male,18,1974-03-07 00:00:00,Account Coordinator,Property,High Net Worth,N,Yes,11.0,18270.0,0.0,2017-09-17,False,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,37337.0,old,Reginald Dartan
239.0,95 Eliot Street,4514,QLD,Australia,3,Wells,Pressman,Male,62,1992-12-13 00:00:00,Registered Nurse,Health,Affluent Customer,N,No,3.0,2712.0,42.0,2017-02-02,False,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",39526.0,old,Wells Pressman
239.0,95 Eliot Street,4514,QLD,Australia,3,Wells,Pressman,Male,62,1992-12-13 00:00:00,Registered Nurse,Health,Affluent Customer,N,No,3.0,4765.0,100.0,2017-04-09,True,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364.0,old,Wells Pressman
239.0,95 Eliot Street,4514,QLD,Australia,3,Wells,Pressman,Male,62,1992-12-13 00:00:00,Registered Nurse,Health,Affluent Customer,N,No,3.0,8879.0,14.0,2017-03-18,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,"$1,234.29",37838.0,old,Wells Pressman
239.0,95 Eliot Street,4514,QLD,Australia,3,Wells,Pressman,Male,62,1992-12-13 00:00:00,Registered Nurse,Health,Affluent Customer,N,No,3.0,9650.0,34.0,2017-12-16,True,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698.0,old,Wells Pressman
239.0,95 Eliot Street,4514,QLD,Australia,3,Wells,Pressman,Male,62,1992-12-13 00:00:00,Registered Nurse,Health,Affluent Customer,N,No,3.0,15241.0,73.0,2017-07-07,False,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499.0,old,Wells Pressman
239.0,95 Eliot Street,4514,QLD,Australia,3,Wells,Pressman,Male,62,1992-12-13 00:00:00,Registered Nurse,Health,Affluent Customer,N,No,3.0,15502.0,13.0,2017-01-03,True,Approved,Solex,Standard,medium,medium,1163.89,$589.27,42560.0,old,Wells Pressman
239.0,95 Eliot Street,4514,QLD,Australia,3,Wells,Pressman,Male,62,1992-12-13 00:00:00,Registered Nurse,Health,Affluent Customer,N,No,3.0,16019.0,43.0,2017-04-22,False,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498.0,old,Wells Pressman
239.0,95 Eliot Street,4514,QLD,Australia,3,Wells,Pressman,Male,62,1992-12-13 00:00:00,Registered Nurse,Health,Affluent Customer,N,No,3.0,16841.0,71.0,2017-03-30,False,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996.0,old,Wells Pressman
239.0,95 Eliot Street,4514,QLD,Australia,3,Wells,Pressman,Male,62,1992-12-13 00:00:00,Registered Nurse,Health,Affluent Customer,N,No,3.0,19699.0,75.0,2017-12-29,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,$863.95,38859.0,old,Wells Pressman
240.0,0 Westend Park,2525,NSW,Australia,9,Gavin,Fawks,Male,49,1989-07-28 00:00:00,Administrative Assistant III,IT,High Net Worth,N,Yes,15.0,1549.0,0.0,2017-09-14,False,Approved,OHM Cycles,Standard,medium,medium,183.86,$137.90,33259.0,old,Gavin Fawks
240.0,0 Westend Park,2525,NSW,Australia,9,Gavin,Fawks,Male,49,1989-07-28 00:00:00,Administrative Assistant III,IT,High Net Worth,N,Yes,15.0,2651.0,69.0,2017-04-09,False,Cancelled,Norco Bicycles,Road,medium,large,1240.31,$795.10,33429.0,old,Gavin Fawks
240.0,0 Westend Park,2525,NSW,Australia,9,Gavin,Fawks,Male,49,1989-07-28 00:00:00,Administrative Assistant III,IT,High Net Worth,N,Yes,15.0,10454.0,31.0,2017-10-03,True,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,35667.0,old,Gavin Fawks
240.0,0 Westend Park,2525,NSW,Australia,9,Gavin,Fawks,Male,49,1989-07-28 00:00:00,Administrative Assistant III,IT,High Net Worth,N,Yes,15.0,14319.0,76.0,2017-04-09,True,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",38002.0,old,Gavin Fawks
240.0,0 Westend Park,2525,NSW,Australia,9,Gavin,Fawks,Male,49,1989-07-28 00:00:00,Administrative Assistant III,IT,High Net Worth,N,Yes,15.0,15734.0,12.0,2017-09-01,True,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38206.0,old,Gavin Fawks
240.0,0 Westend Park,2525,NSW,Australia,9,Gavin,Fawks,Male,49,1989-07-28 00:00:00,Administrative Assistant III,IT,High Net Worth,N,Yes,15.0,18692.0,19.0,2017-01-30,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40649.0,old,Gavin Fawks
241.0,39988 Porter Pass,4152,QLD,Australia,7,Quillan,Duigan,Male,94,1987-05-09 00:00:00,Quality Engineer,Entertainment,Mass Customer,N,No,20.0,14446.0,58.0,2017-03-16,True,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295.0,old,Quillan Duigan
241.0,39988 Porter Pass,4152,QLD,Australia,7,Quillan,Duigan,Male,94,1987-05-09 00:00:00,Quality Engineer,Entertainment,Mass Customer,N,No,20.0,17523.0,36.0,2017-04-30,False,Approved,Solex,Standard,low,medium,945.04,$507.58,35052.0,old,Quillan Duigan
241.0,39988 Porter Pass,4152,QLD,Australia,7,Quillan,Duigan,Male,94,1987-05-09 00:00:00,Quality Engineer,Entertainment,Mass Customer,N,No,20.0,17687.0,90.0,2017-11-13,True,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482.0,old,Quillan Duigan
241.0,39988 Porter Pass,4152,QLD,Australia,7,Quillan,Duigan,Male,94,1987-05-09 00:00:00,Quality Engineer,Entertainment,Mass Customer,N,No,20.0,19857.0,94.0,2017-08-25,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,$993.66,41434.0,old,Quillan Duigan
242.0,0796 Melody Park,2200,NSW,Australia,9,Taite,Droghan,Male,17,1992-03-20 00:00:00,Nurse,Property,Affluent Customer,N,No,8.0,5526.0,80.0,2017-08-20,True,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455.0,old,Taite Droghan
242.0,0796 Melody Park,2200,NSW,Australia,9,Taite,Droghan,Male,17,1992-03-20 00:00:00,Nurse,Property,Affluent Customer,N,No,8.0,5879.0,20.0,2017-08-21,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303.0,old,Taite Droghan
242.0,0796 Melody Park,2200,NSW,Australia,9,Taite,Droghan,Male,17,1992-03-20 00:00:00,Nurse,Property,Affluent Customer,N,No,8.0,9682.0,97.0,2017-08-06,True,Approved,Solex,Standard,medium,large,202.62,$151.96,42458.0,old,Taite Droghan
242.0,0796 Melody Park,2200,NSW,Australia,9,Taite,Droghan,Male,17,1992-03-20 00:00:00,Nurse,Property,Affluent Customer,N,No,8.0,10506.0,97.0,2017-04-07,True,Approved,Solex,Standard,medium,large,202.62,$151.96,42458.0,old,Taite Droghan
242.0,0796 Melody Park,2200,NSW,Australia,9,Taite,Droghan,Male,17,1992-03-20 00:00:00,Nurse,Property,Affluent Customer,N,No,8.0,11806.0,24.0,2017-08-04,False,Approved,Solex,Road,medium,large,1777.8,$820.78,40670.0,old,Taite Droghan
242.0,0796 Melody Park,2200,NSW,Australia,9,Taite,Droghan,Male,17,1992-03-20 00:00:00,Nurse,Property,Affluent Customer,N,No,8.0,14075.0,25.0,2017-08-21,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,$829.65,42404.0,old,Taite Droghan
242.0,0796 Melody Park,2200,NSW,Australia,9,Taite,Droghan,Male,17,1992-03-20 00:00:00,Nurse,Property,Affluent Customer,N,No,8.0,19414.0,99.0,2017-05-15,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,$770.89,34556.0,old,Taite Droghan
243.0,2914 Vahlen Lane,2250,NSW,Australia,8,Barbara,Croxley,Female,94,1976-09-02 00:00:00,Teacher,Manufacturing,High Net Worth,N,Yes,14.0,3572.0,25.0,2017-02-28,False,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",39915.0,old,Barbara Croxley
243.0,2914 Vahlen Lane,2250,NSW,Australia,8,Barbara,Croxley,Female,94,1976-09-02 00:00:00,Teacher,Manufacturing,High Net Worth,N,Yes,14.0,8764.0,28.0,2017-08-10,True,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",37838.0,old,Barbara Croxley
243.0,2914 Vahlen Lane,2250,NSW,Australia,8,Barbara,Croxley,Female,94,1976-09-02 00:00:00,Teacher,Manufacturing,High Net Worth,N,Yes,14.0,12333.0,5.0,2017-03-15,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38258.0,old,Barbara Croxley
243.0,2914 Vahlen Lane,2250,NSW,Australia,8,Barbara,Croxley,Female,94,1976-09-02 00:00:00,Teacher,Manufacturing,High Net Worth,N,Yes,14.0,15606.0,0.0,2017-04-18,False,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34115.0,old,Barbara Croxley
243.0,2914 Vahlen Lane,2250,NSW,Australia,8,Barbara,Croxley,Female,94,1976-09-02 00:00:00,Teacher,Manufacturing,High Net Worth,N,Yes,14.0,18742.0,14.0,2017-10-17,False,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",40553.0,old,Barbara Croxley
245.0,07227 Hoard Terrace,3500,VIC,Australia,1,Noell,Grahlmans,Female,6,2001-09-26 00:00:00,Associate Professor,Financial Services,Affluent Customer,N,No,1.0,3025.0,97.0,2017-12-18,True,Approved,Solex,Standard,medium,large,202.62,$151.96,42458.0,old,Noell Grahlmans
245.0,07227 Hoard Terrace,3500,VIC,Australia,1,Noell,Grahlmans,Female,6,2001-09-26 00:00:00,Associate Professor,Financial Services,Affluent Customer,N,No,1.0,4163.0,80.0,2017-09-04,True,Approved,OHM Cycles,Touring,low,medium,1073.07,$933.84,35455.0,old,Noell Grahlmans
245.0,07227 Hoard Terrace,3500,VIC,Australia,1,Noell,Grahlmans,Female,6,2001-09-26 00:00:00,Associate Professor,Financial Services,Affluent Customer,N,No,1.0,7938.0,65.0,2017-06-02,False,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145.0,old,Noell Grahlmans
245.0,07227 Hoard Terrace,3500,VIC,Australia,1,Noell,Grahlmans,Female,6,2001-09-26 00:00:00,Associate Professor,Financial Services,Affluent Customer,N,No,1.0,9598.0,67.0,2017-08-21,True,Approved,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647.0,old,Noell Grahlmans
245.0,07227 Hoard Terrace,3500,VIC,Australia,1,Noell,Grahlmans,Female,6,2001-09-26 00:00:00,Associate Professor,Financial Services,Affluent Customer,N,No,1.0,18390.0,74.0,2017-10-06,True,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668.0,old,Noell Grahlmans
246.0,25503 Evergreen Drive,4300,QLD,Australia,5,Binny,Whight,Female,63,1991-02-28 00:00:00,Technical Writer,Manufacturing,High Net Worth,N,No,9.0,543.0,45.0,2017-12-03,False,Approved,Trek Bicycles,Road,low,medium,980.37,$234.43,38258.0,old,Binny Whight
246.0,25503 Evergreen Drive,4300,QLD,Australia,5,Binny,Whight,Female,63,1991-02-28 00:00:00,Technical Writer,Manufacturing,High Net Worth,N,No,9.0,11349.0,29.0,2017-01-06,False,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833.0,old,Binny Whight
246.0,25503 Evergreen Drive,4300,QLD,Australia,5,Binny,Whight,Female,63,1991-02-28 00:00:00,Technical Writer,Manufacturing,High Net Worth,N,No,9.0,13047.0,0.0,2017-10-17,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,$270.30,42710.0,old,Binny Whight
246.0,25503 Evergreen Drive,4300,QLD,Australia,5,Binny,Whight,Female,63,1991-02-28 00:00:00,Technical Writer,Manufacturing,High Net Worth,N,No,9.0,13321.0,0.0,2017-10-13,True,Approved,Norco Bicycles,Road,medium,medium,543.39,$407.54,42696.0,old,Binny Whight
246.0,25503 Evergreen Drive,4300,QLD,Australia,5,Binny,Whight,Female,63,1991-02-28 00:00:00,Technical Writer,Manufacturing,High Net Worth,N,No,9.0,14413.0,11.0,2017-01-20,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303.0,old,Binny Whight
246.0,25503 Evergreen Drive,4300,QLD,Australia,5,Binny,Whight,Female,63,1991-02-28 00:00:00,Technical Writer,Manufacturing,High Net Worth,N,No,9.0,15476.0,0.0,2017-04-14,False,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880.0,old,Binny Whight
246.0,25503 Evergreen Drive,4300,QLD,Australia,5,Binny,Whight,Female,63,1991-02-28 00:00:00,Technical Writer,Manufacturing,High Net Worth,N,No,9.0,15843.0,33.0,2017-11-12,True,Approved,OHM Cycles,Road,medium,small,1810.0,"$1,610.90",39526.0,old,Binny Whight
246.0,25503 Evergreen Drive,4300,QLD,Australia,5,Binny,Whight,Female,63,1991-02-28 00:00:00,Technical Writer,Manufacturing,High Net Worth,N,No,9.0,18673.0,59.0,2017-01-30,True,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626.0,old,Binny Whight
246.0,25503 Evergreen Drive,4300,QLD,Australia,5,Binny,Whight,Female,63,1991-02-28 00:00:00,Technical Writer,Manufacturing,High Net Worth,N,No,9.0,19733.0,74.0,2017-05-10,True,Approved,WeareA2B,Standard,medium,medium,1762.96,$950.52,41848.0,old,Binny Whight
247.0,2 2nd Plaza,2283,NSW,Australia,4,Kristal,Joysey,Female,62,1983-05-06 00:00:00,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13.0,15.0,12.0,2017-06-11,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,$709.48,38193.0,old,Kristal Joysey
247.0,2 2nd Plaza,2283,NSW,Australia,4,Kristal,Joysey,Female,62,1983-05-06 00:00:00,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13.0,883.0,38.0,2017-09-09,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,37659.0,old,Kristal Joysey
247.0,2 2nd Plaza,2283,NSW,Australia,4,Kristal,Joysey,Female,62,1983-05-06 00:00:00,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13.0,3200.0,0.0,2017-01-21,True,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668.0,old,Kristal Joysey
247.0,2 2nd Plaza,2283,NSW,Australia,4,Kristal,Joysey,Female,62,1983-05-06 00:00:00,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13.0,3833.0,22.0,2017-06-17,False,Approved,Solex,Standard,medium,medium,575.27,$431.45,34115.0,old,Kristal Joysey
